Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,SampleType,ChanceOfLoss,MeanLoss,SDLoss,MaxLoss,FootprintExposure,MeanImpactedExposure,MaxImpactedExposure
32,0.001000,51,32,1,1,0,0,6,2,1.0000,73678.34,50846.36,179117.67,179117.67,179117.67,179117.67
32,0.001000,51,32,1,1,0,0,7,1,0.0000,9259.41,0.00,23029.41,23029.41,23029.41,23029.41
32,0.001000,51,32,1,1,0,0,7,2,1.0000,8735.56,5718.97,23029.41,23029.41,23029.41,23029.41
32,0.001000,51,32,1,1,0,0,8,1,0.0000,31893.53,0.00,79323.54,79323.54,79323.54,79323.54
32,0.001000,51,32,1,1,0,0,8,2,1.0000,31185.79,23366.66,79323.54,79323.54,79323.54,79323.54
32,0.001000,51,32,1,1,0,0,9,1,0.0000,43210.59,0.00,107470.60,107470.60,107470.60,107470.60
32,0.001000,51,32,1,1,0,0,9,2,1.0000,43566.74,30382.18,107470.60,107470.60,107470.62,107470.60
32,0.001000,51,32,1,1,0,0,10,1,0.0000,44239.41,0.00,110029.42,110029.42,110029.42,110029.42
32,0.001000,51,32,1,1,0,0,10,2,1.0000,43140.97,29824.69,110029.42,110029.42,110029.44,110029.42
41,0.001000,64,41,1,1,0,0,1,2,0.2000,3180.38,6809.66,56294.12,56294.12,11258.83,56294.12
41,0.001000,64,41,1,1,0,0,2,2,0.2000,12092.94,25524.11,202147.08,202147.08,40429.41,202147.08
41,0.001000,64,41,1,1,0,0,3,2,0.2000,2230.80,5937.87,40941.18,40941.18,8188.24,40941.18
41,0.001000,64,41,1,1,0,0,4,2,0.2000,461.86,1341.55,7676.47,7676.47,1535.29,7676.47
41,0.001000,64,41,1,1,0,0,5,2,0.2000,1807.72,3811.05,63970.59,63970.59,12794.12,63970.59
41,0.001000,64,41,1,1,0,0,6,2,0.2000,10600.84,22569.06,179117.67,179117.67,35823.54,179117.67
41,0.001000,64,41,1,1,0,0,7,2,0.2000,1028.62,2179.35,23029.41,23029.41,4605.88,23029.41
41,0.001000,64,41,1,1,0,0,8,2,0.2000,5410.70,13013.84,79323.54,79323.54,15864.71,79323.54
41,0.001000,64,41,1,1,0,0,9,2,0.2000,2409.50,5143.43,107470.60,107470.60,21494.12,107470.60
41,0.001000,64,41,1,1,0,0,10,2,0.2000,3610.74,7924.60,110029.42,110029.42,22005.88,110029.42
41,0.001000,66,41,1,1,0,0,1,1,0.0000,29234.12,0.00,56294.12,56294.12,56294.12,56294.12
41,0.001000,66,41,1,1,0,0,1,2,1.0000,30240.69,13404.20,56294.12,56294.12,56294.13,56294.12
41,0.001000,66,41,1,1,0,0,2,1,0.0000,104977.06,0.00,202147.09,202147.08,202147.08,202147.08
41,0.001000,66,41,1,1,0,0,2,2,1.0000,109436.85,48330.86,202147.09,202147.08,202147.05,202147.08
41,0.001000,66,41,1,1,0,0,3,1,0.0000,21261.18,0.00,40941.18,40941.18,40941.18,40941.18
41,0.001000,66,41,1,1,0,0,3,2,1.0000,21618.90,9433.46,40941.18,40941.18,40941.18,40941.18
41,0.001000,66,41,1,1,0,0,4,1,0.0000,3986.47,0.00,7676.47,7676.47,7676.47,7676.47
41,0.001000,66,41,1,1,0,0,4,2,1.0000,4098.44,1538.95,7676.47,7676.47,7676.47,7676.47
41,0.001000,66,41,1,1,0,0,5,1,0.0000,33220.59,0.00,63970.59,63970.59,63970.59,63970.59
41,0.001000,66,41,1,1,0,0,5,2,1.0000,33709.71,17161.08,63970.59,63970.59,63970.59,63970.59
41,0.001000,66,41,1,1,0,0,6,1,0.0000,93017.66,0.00,179117.66,179117.67,179117.67,179117.67
41,0.001000,66,41,1,1,0,0,6,2,1.0000,95891.69,46289.56,179117.66,179117.67,179117.67,179117.67
41,0.001000,66,41,1,1,0,0,7,1,0.0000,11959.41,0.00,23029.41,23029.41,23029.41,23029.41
41,0.001000,66,41,1,1,0,0,7,2,1.0000,12300.95,6042.11,23029.41,23029.41,23029.41,23029.41
41,0.001000,66,41,1,1,0,0,8,1,0.0000,41193.53,0.00,79323.54,79323.54,79323.54,79323.54
41,0.001000,66,41,1,1,0,0,8,2,1.0000,43900.16,22753.39,79323.54,79323.54,79323.54,79323.54
41,0.001000,66,41,1,1,0,0,9,1,0.0000,55810.59,0.00,107470.59,107470.60,107470.60,107470.60
41,0.001000,66,41,1,1,0,0,9,2,1.0000,58162.67,25733.45,107470.59,107470.60,107470.62,107470.60
41,0.001000,66,41,1,1,0,0,10,1,0.0000,57139.41,0.00,110029.42,110029.42,110029.42,110029.42
41,0.001000,66,41,1,1,0,0,10,2,1.0000,56835.56,25445.15,110029.42,110029.42,110029.44,110029.42
49,0.001000,72,49,1,1,0,0,1,1,0.0000,3362.12,0.00,56294.12,56294.12,56294.12,56294.12
49,0.001000,72,49,1,1,0,0,1,2,0.6000,4380.14,10187.69,56294.12,56294.12,33776.48,56294.12
49,0.001000,72,49,1,1,0,0,2,1,0.0000,12073.05,0.00,202147.09,202147.08,202147.08,202147.08
49,0.001000,72,49,1,1,0,0,2,2,0.6000,14879.00,28356.61,202147.09,202147.08,121288.23,202147.08
49,0.001000,72,49,1,1,0,0,3,1,0.0000,2445.18,0.00,40941.18,40941.18,40941.18,40941.18
49,0.001000,72,49,1,1,0,0,3,2,0.5000,2465.23,4437.48,40941.18,40941.18,20470.59,40941.18
49,0.001000,72,49,1,1,0,0,4,1,0.0000,458.47,0.00,7676.47,7676.47,7676.47,7676.47
49,0.001000,72,49,1,1,0,0,4,2,0.6000,614.66,1125.05,7676.47,7676.47,4605.88,7676.47
49,0.001000,72,49,1,1,0,0,5,1,0.0000,3820.59,0.00,63970.60,63970.59,63970.59,63970.59
49,0.001000,72,49,1,1,0,0,5,2,0.5000,5118.05,7610.43,63970.60,63970.59,31985.30,63970.59
49,0.001000,72,49,1,1,0,0,6,1,0.0000,10697.64,0.00,179117.67,179117.67,179117.67,179117.67
49,0.001000,72,49,1,1,0,0,6,2,0.6000,12570.53,23568.10,179117.67,179117.67,107470.60,179117.67
49,0.001000,72,49,1,1,0,0,7,1,0.0000,1375.41,0.00,23029.41,23029.41,23029.41,23029.41
49,0.001000,72,49,1,1,0,0,7,2,0.6000,1732.25,2628.19,23029.41,23029.41,13817.65,23029.41
49,0.001000,72,49,1,1,0,0,8,1,0.0000,4737.53,0.00,79323.54,79323.54,79323.54,79323.54
49,0.001000,72,49,1,1,0,0,8,2,0.6000,7357.84,12454.92,79323.54,79323.54,47594.12,79323.54
49,0.001000,72,49,1,1,0,0,9,1,0.0000,6418.59,0.00,107470.61,107470.60,107470.60,107470.60
49,0.001000,72,49,1,1,0,0,9,2,0.6000,7952.28,13363.64,107470.61,107470.60,64482.37,107470.60
49,0.001000,72,49,1,1,0,0,10,1,0.0000,6571.41,0.00,110029.43,110029.42,110029.42,110029.42
49,0.001000,72,49,1,1,0,0,10,2,0.6000,7092.64,18783.51,110029.43,110029.42,66017.66,110029.42
50,0.001000,74,50,1,1,0,0,1,2,0.2000,2084.28,4907.59,56294.12,56294.12,11258.83,56294.12
50,0.001000,74,50,1,1,0,0,2,2,0.3000,7112.19,14121.92,202147.08,202147.08,60644.12,202147.08
50,0.001000,74,50,1,1,0,0,3,2,0.2000,523.75,1622.50,40941.18,40941.18,8188.24,40941.18
50,0.001000,74,50,1,1,0,0,4,2,0.2000,196.96,468.34,7676.47,7676.47,1535.29,7676.47
50,0.001000,74,50,1,1,0,0,5,2,0.2000,1879.38,5156.38,63970.59,63970.59,12794.12,63970.59
50,0.001000,74,50,1,1,0,0,6,2,0.3000,7825.05,18577.54,179117.67,179117.67,53735.30,179117.67
50,0.001000,74,50,1,1,0,0,7,2,0.2000,466.76,1363.08,23029.41,23029.41,4605.88,23029.41
50,0.001000,74,50,1,1,0,0,8,2,0.3000,2132.20,4502.23,79323.54,79323.54,23797.06,79323.54
50,0.001000,74,50,1,1,0,0,9,2,0.3000,3850.67,7222.60,107470.60,107470.60,32241.18,107470.60
50,0.001000,74,50,1,1,0,0,10,2,0.3000,3626.98,7597.69,110029.42,110029.42,33008.83,110029.42
51,0.001000,75,51,1,1,0,0,1,2,0.2000,2142.60,5523.64,56294.12,56294.12,11258.83,56294.12
51,0.001000,75,51,1,1,0,0,2,2,0.2000,7199.47,19677.01,202147.08,202147.08,40429.41,202147.08
51,0.001000,75,51,1,1,0,0,3,2,0.2000,1831.99,4431.71,40941.18,40941.18,8188.24,40941.18
51,0.001000,75,51,1,1,0,0,4,2,0.2000,453.49,1032.17,7676.47,7676.47,1535.29,7676.47
51,0.001000,75,51,1,1,0,0,5,2,0.2000,2313.51,5341.63,63970.59,63970.59,12794.12,63970.59
51,0.001000,75,51,1,1,0,0,6,2,0.2000,9174.17,23242.67,179117.67,179117.67,35823.54,179117.67
51,0.001000,75,51,1,1,0,0,7,2,0.2000,795.53,1748.55,23029.41,23029.41,4605.88,23029.41
51,0.001000,75,51,1,1,0,0,8,2,0.2000,5290.47,12274.89,79323.54,79323.54,15864.71,79323.54
51,0.001000,75,51,1,1,0,0,9,2,0.2000,5565.60,12394.21,107470.60,107470.60,21494.12,107470.60
51,0.001000,75,51,1,1,0,0,10,2,0.2000,6666.78,14056.44,110029.42,110029.42,22005.88,110029.42
51,0.001000,76,51,1,1,0,0,1,2,0.4000,1069.66,2295.41,56294.12,56294.12,22517.65,56294.12
51,0.001000,76,51,1,1,0,0,2,2,0.3000,3167.30,8356.43,202147.08,202147.08,60644.12,202147.08
51,0.001000,76,51,1,1,0,0,3,2,0.4000,658.86,1224.91,40941.18,40941.18,16376.47,40941.18
51,0.001000,76,51,1,1,0,0,4,2,0.4000,130.21,239.91,7676.47,7676.47,3070.59,7676.47
51,0.001000,76,51,1,1,0,0,5,2,0.4000,1359.28,3393.09,63970.59,63970.59,25588.24,63970.59
51,0.001000,76,51,1,1,0,0,6,2,0.3000,1838.96,3262.35,179117.67,179117.67,53735.30,179117.67
51,0.001000,76,51,1,1,0,0,7,2,0.4000,466.31,1035.36,23029.41,23029.41,9211.77,23029.41
51,0.001000,76,51,1,1,0,0,8,2,0.4000,870.27,1591.37,79323.54,79323.54,31729.42,79323.54
51,0.001000,76,51,1,1,0,0,9,2,0.4000,2657.30,5821.23,107470.60,107470.60,42988.24,107470.60
51,0.001000,76,51,1,1,0,0,10,2,0.4000,2615.19,6096.26,110029.42,110029.42,44011.77,110029.42
51,0.001000,78,51,1,1,0,0,1,2,0.1000,2968.82,9388.23,56294.12,56294.12,5629.41,56294.12
51,0.001000,78,51,1,1,0,0,2,2,0.1000,6750.09,21345.65,202147.08,202147.08,20214.71,202147.08
51,0.001000,78,51,1,1,0,0,3,2,0.1000,687.85,2175.18,40941.18,40941.18,4094.12,40941.18
51,0.001000,78,51,1,1,0,0,4,2,0.1000,538.49,1702.85,7676.47,7676.47,767.65,7676.47
51,0.001000,78,51,1,1,0,0,5,2,0.1000,4731.81,14963.30,63970.59,63970.59,6397.06,63970.59
51,0.001000,78,51,1,1,0,0,6,2,0.1000,11713.74,37042.10,179117.67,179117.67,17911.77,179117.67
51,0.001000,78,51,1,1,0,0,7,2,0.1000,1392.84,4404.56,23029.41,23029.41,2302.94,23029.41
51,0.001000,78,51,1,1,0,0,8,2,0.1000,4001.53,12653.94,79323.54,79323.54,7932.35,79323.54
51,0.001000,78,51,1,1,0,0,9,2,0.1000,4387.58,13874.76,107470.60,107470.60,10747.06,107470.60
51,0.001000,78,51,1,1,0,0,10,2,0.1000,4911.75,15532.30,110029.42,110029.42,11002.94,110029.42
53,0.001000,79,53,1,1,0,0,1,1,0.0000,3362.12,0.00,56294.12,56294.12,56294.12,56294.12
53,0.001000,79,53,1,1,0,0,1,2,0.8000,6086.56,8370.77,56294.12,56294.12,45035.30,56294.12
53,0.001000,79,53,1,1,0,0,2,1,0.0000,12073.05,0.00,202147.09,202147.08,202147.08,202147.08
53,0.001000,79,53,1,1,0,0,2,2,0.8000,22471.87,28786.10,202147.09,202147.08,161717.64,202147.08
53,0.001000,79,53,1,1,0,0,3,1,0.0000,2445.18,0.00,40941.18,40941.18,40941.18,40941.18
53,0.001000,79,53,1,1,0,0,3,2,0.8000,3372.52,3928.55,40941.18,40941.18,32752.94,40941.18
53,0.001000,79,53,1,1,0,0,4,1,0.0000,458.47,0.00,7676.47,7676.47,7676.47,7676.47
53,0.001000,79,53,1,1,0,0,4,2,0.8000,647.72,779.15,7676.47,7676.47,6141.18,7676.47
53,0.001000,79,53,1,1,0,0,5,1,0.0000,3820.59,0.00,63970.60,63970.59,63970.59,63970.59
53,0.001000,79,53,1,1,0,0,5,2,0.8000,5866.41,7120.55,63970.60,63970.59,51176.47,63970.59
53,0.001000,79,53,1,1,0,0,6,1,0.0000,10697.64,0.00,179117.67,179117.67,179117.67,179117.67
53,0.001000,79,53,1,1,0,0,6,2,0.8000,13662.80,17393.48,179117.67,179117.67,143294.14,179117.67
53,0.001000,79,53,1,1,0,0,7,1,0.0000,1375.41,0.00,23029.41,23029.41,23029.41,23029.41
53,0.001000,79,53,1,1,0,0,7,2,0.7000,2550.38,4648.39,23029.41,23029.41,16120.59,23029.41
53,0.001000,79,53,1,1,0,0,8,1,0.0000,4737.53,0.00,79323.54,79323.54,79323.54,79323.54
53,0.001000,79,53,1,1,0,0,8,2,0.7000,8163.72,9090.80,79323.54,79323.54,55526.48,79323.54
53,0.001000,79,53,1,1,0,0,9,1,0.0000,6418.59,0.00,107470.61,107470.60,107470.60,107470.60
53,0.001000,79,53,1,1,0,0,9,2,0.8000,11706.70,17368.48,107470.61,107470.60,85976.49,107470.60
53,0.001000,79,53,1,1,0,0,10,1,0.0000,6571.41,0.00,110029.43,110029.42,110029.42,110029.42
53,0.001000,79,53,1,1,0,0,10,2,0.8000,11719.60,18400.74,110029.43,110029.42,88023.55,110029.42
56,0.001000,84,56,1,1,0,0,1,1,0.0000,3362.12,0.00,56294.12,56294.12,56294.12,56294.12
56,0.001000,84,56,1,1,0,0,1,2,0.6000,3084.25,3605.85,56294.12,56294.12,33776.48,56294.12
56,0.001000,84,56,1,1,0,0,2,1,0.0000,12073.05,0.00,202147.09,202147.08,202147.08,202147.08
56,0.001000,84,56,1,1,0,0,2,2,0.6000,12967.60,17589.41,202147.09,202147.08,121288.23,202147.08
56,0.001000,84,56,1,1,0,0,3,1,0.0000,2445.18,0.00,40941.18,40941.18,40941.18,40941.18
56,0.001000,84,56,1,1,0,0,3,2,0.6000,2546.80,2698.18,40941.18,40941.18,24564.71,40941.18
56,0.001000,84,56,1,1,0,0,4,1,0.0000,458.47,0.00,7676.47,7676.47,7676.47,7676.47
56,0.001000,84,56,1,1,0,0,4,2,0.6000,336.90,378.64,7676.47,7676.47,4605.88,7676.47
56,0.001000,84,56,1,1,0,0,5,1,0.0000,3820.59,0.00,63970.60,63970.59,63970.59,63970.59
56,0.001000,84,56,1,1,0,0,5,2,0.6000,4310.63,5189.72,63970.60,63970.59,38382.36,63970.59
56,0.001000,84,56,1,1,0,0,6,1,0.0000,10697.64,0.00,179117.67,179117.67,179117.67,179117.67
56,0.001000,84,56,1,1,0,0,6,2,0.6000,12142.58,15594.52,179117.67,179117.67,107470.60,179117.67
56,0.001000,84,56,1,1,0,0,7,1,0.0000,1375.41,0.00,23029.41,23029.41,23029.41,23029.41
56,0.001000,84,56,1,1,0,0,7,2,0.6000,1372.34,1839.21,23029.41,23029.41,13817.65,23029.41
56,0.001000,84,56,1,1,0,0,8,1,0.0000,4737.53,0.00,79323.54,79323.54,79323.54,79323.54
56,0.001000,84,56,1,1,0,0,8,2,0.6000,3943.52,5123.87,79323.54,79323.54,47594.12,79323.54
56,0.001000,84,56,1,1,0,0,9,1,0.0000,6418.59,0.00,107470.61,107470.60,107470.60,107470.60
56,0.001000,84,56,1,1,0,0,9,2,0.6000,7337.20,7804.29,107470.61,107470.60,64482.37,107470.60
56,0.001000,84,56,1,1,0,0,10,1,0.0000,6571.41,0.00,110029.43,110029.42,110029.42,110029.42
56,0.001000,84,56,1,1,0,0,10,2,0.6000,7152.19,7495.08,110029.43,110029.42,66017.66,110029.42
57,0.001000,85,57,1,1,0,0,1,2,0.2000,1310.02,4083.13,56294.12,56294.12,11258.83,56294.12
57,0.001000,85,57,1,1,0,0,2,2,0.3000,9280.33,16319.11,202147.08,202147.08,60644.12,202147.08
57,0.001000,85,57,1,1,0,0,3,2,0.2000,1420.91,3013.47,40941.18,40941.18,8188.24,40941.18
57,0.001000,85,57,1,1,0,0,4,2,0.3000,255.73,497.55,7676.47,7676.47,2302.94,7676.47
57,0.001000,85,57,1,1,0,0,5,2,0.3000,1864.54,3631.24,63970.59,63970.59,19191.18,63970.59
57,0.001000,85,57,1,1,0,0,6,2,0.3000,5402.93,11221.79,179117.67,179117.67,53735.30,179117.67
57,0.001000,85,57,1,1,0,0,7,2,0.3000,882.09,1534.78,23029.41,23029.41,6908.82,23029.41
57,0.001000,85,57,1,1,0,0,8,2,0.2000,2930.69,6258.06,79323.54,79323.54,15864.71,79323.54
57,0.001000,85,57,1,1,0,0,9,2,0.3000,2690.58,4507.83,107470.60,107470.60,32241.18,107470.60
57,0.001000,85,57,1,1,0,0,10,2,0.3000,3912.46,8156.86,110029.42,110029.42,33008.83,110029.42
58,0.001000,87,58,1,1,0,0,1,2,0.2000,140.48,398.40,56294.12,56294.12,11258.83,56294.12
58,0.001000,87,58,1,1,0,0,3,2,0.2000,131.89,337.54,40941.18,40941.18,8188.24,40941.18
58,0.001000,87,58,1,1,0,0,4,2,0.2000,6.99,16.07,7676.47,7676.47,1535.29,7676.47
58,0.001000,87,58,1,1,0,0,5,2,0.2000,310.93,942.88,63970.59,63970.59,12794.12,63970.59
58,0.001000,87,58,1,1,0,0,6,2,0.2000,687.13,2025.20,179117.67,179117.67,35823.54,179117.67
58,0.001000,87,58,1,1,0,0,7,2,0.2000,134.21,400.15,23029.41,23029.41,4605.88,23029.41
58,0.001000,87,58,1,1,0,0,8,2,0.2000,93.56,226.93,79323.54,79323.54,15864.71,79323.54
58,0.001000,87,58,1,1,0,0,9,2,0.2000,313.42,801.03,107470.60,107470.60,21494.12,107470.60
58,0.001000,87,58,1,1,0,0,10,2,0.2000,298.64,872.22,110029.42,110029.42,22005.88,110029.42
60,0.001000,89,60,1,1,0,0,1,2,0.3000,2764.57,5392.19,56294.12,56294.12,16888.24,56294.12
60,0.001000,89,60,1,1,0,0,2,2,0.3000,11184.60,21968.02,202147.08,202147.08,60644.12,202147.08
60,0.001000,89,60,1,1,0,0,3,2,0.3000,2062.23,4083.90,40941.18,40941.18,12282.35,40941.18
60,0.001000,89,60,1,1,0,0,4,2,0.2000,272.02,686.07,7676.47,7676.47,1535.29,7676.47
60,0.001000,89,60,1,1,0,0,5,2,0.3000,3204.49,6723.95,63970.59,63970.59,19191.18,63970.59
60,0.001000,89,60,1,1,0,0,6,2,0.3000,7703.55,16022.26,179117.67,179117.67,53735.30,179117.67
60,0.001000,89,60,1,1,0,0,7,2,0.2000,1097.66,2360.54,23029.41,23029.41,4605.88,23029.41
60,0.001000,89,60,1,1,0,0,8,2,0.3000,4254.21,9014.40,79323.54,79323.54,23797.06,79323.54
60,0.001000,89,60,1,1,0,0,9,2,0.3000,5866.94,11161.39,107470.60,107470.60,32241.18,107470.60
60,0.001000,89,60,1,1,0,0,10,2,0.3000,3688.07,9923.87,110029.42,110029.42,33008.83,110029.42
62,0.001000,92,62,1,1,0,0,1,2,0.3000,910.49,1770.96,56294.12,56294.12,16888.24,56294.12
62,0.001000,92,62,1,1,0,0,2,2,0.3000,8051.86,21063.54,202147.08,202147.08,60644.12,202147.08
62,0.001000,92,62,1,1,0,0,3,2,0.2000,909.32,1917.03,40941.18,40941.18,8188.24,40941.18
62,0.001000,92,62,1,1,0,0,4,2,0.3000,380.04,814.48,7676.47,7676.47,2302.94,7676.47
62,0.001000,92,62,1,1,0,0,5,2,0.3000,3158.92,6257.96,63970.59,63970.59,19191.18,63970.59
62,0.001000,92,62,1,1,0,0,6,2,0.3000,5737.98,10540.96,179117.67,179117.67,53735.30,179117.67
62,0.001000,92,62,1,1,0,0,7,2,0.3000,957.92,1966.42,23029.41,23029.41,6908.82,23029.41
62,0.001000,92,62,1,1,0,0,8,2,0.3000,3763.81,7942.80,79323.54,79323.54,23797.06,79323.54
62,0.001000,92,62,1,1,0,0,9,2,0.3000,5211.76,11866.26,107470.60,107470.60,32241.18,107470.60
62,0.001000,92,62,1,1,0,0,10,2,0.3000,5008.19,9924.16,110029.42,110029.42,33008.83,110029.42
68,0.001000,102,68,1,1,0,0,1,2,0.3000,2569.95,4608.84,56294.12,56294.12,16888.24,56294.12
68,0.001000,102,68,1,1,0,0,2,2,0.3000,6872.93,12379.42,202147.08,202147.08,60644.12,202147.08
68,0.001000,102,68,1,1,0,0,3,2,0.3000,1441.68,2333.82,40941.18,40941.18,12282.35,40941.18
68,0.001000,102,68,1,1,0,0,4,2,0.3000,165.18,335.33,7676.47,7676.47,2302.94,7676.47
68,0.001000,102,68,1,1,0,0,5,2,0.3000,1856.65,4504.89,63970.59,63970.59,19191.18,63970.59
68,0.001000,102,68,1,1,0,0,6,2,0.3000,7743.66,15668.49,179117.67,179117.67,53735.30,179117.67
68,0.001000,102,68,1,1,0,0,7,2,0.3000,1219.12,2056.95,23029.41,23029.41,6908.82,23029.41
68,0.001000,102,68,1,1,0,0,8,2,0.3000,2437.73,5205.97,79323.54,79323.54,23797.06,79323.54
68,0.001000,102,68,1,1,0,0,9,2,0.3000,4068.78,6888.22,107470.60,107470.60,32241.18,107470.60
68,0.001000,102,68,1,1,0,0,10,2,0.3000,3763.70,7126.57,110029.42,110029.42,33008.83,110029.42
69,0.001000,105,69,1,1,0,0,1,2,0.3000,3458.35,7438.05,56294.12,56294.12,16888.24,56294.12
69,0.001000,105,69,1,1,0,0,2,2,0.2000,8093.52,18206.53,202147.08,202147.08,40429.41,202147.08
69,0.001000,105,69,1,1,0,0,3,2,0.3000,1645.58,3723.82,40941.18,40941.18,12282.35,40941.18
69,0.001000,105,69,1,1,0,0,4,2,0.3000,269.63,630.49,7676.47,7676.47,2302.94,7676.47
69,0.001000,105,69,1,1,0,0,5,2,0.2000,3384.17,7151.60,63970.59,63970.59,12794.12,63970.59
69,0.001000,105,69,1,1,0,0,6,2,0.3000,9289.81,20004.93,179117.67,179117.67,53735.30,179117.67
69,0.001000,105,69,1,1,0,0,7,2,0.2000,1019.58,2153.66,23029.41,23029.41,4605.88,23029.41
69,0.001000,105,69,1,1,0,0,8,2,0.3000,3836.74,8860.19,79323.54,79323.54,23797.06,79323.54
69,0.001000,105,69,1,1,0,0,9,2,0.3000,4811.93,10213.53,107470.60,107470.60,32241.18,107470.60
69,0.001000,105,69,1,1,0,0,10,2,0.3000,5669.04,12019.55,110029.42,110029.42,33008.83,110029.42
73,0.001000,109,73,1,1,0,0,1,2,0.2000,1952.00,4471.90,56294.12,56294.12,11258.83,56294.12
73,0.001000,109,73,1,1,0,0,2,2,0.2000,10837.02,29544.83,202147.08,202147.08,40429.41,202147.08
73,0.001000,109,73,1,1,0,0,3,2,0.2000,720.54,1851.12,40941.18,40941.18,8188.24,40941.18
73,0.001000,109,73,1,1,0,0,4,2,0.2000,125.54,317.86,7676.47,7676.47,1535.29,7676.47
73,0.001000,109,73,1,1,0,0,5,2,0.2000,1130.94,2814.37,63970.59,63970.59,12794.12,63970.59
73,0.001000,109,73,1,1,0,0,6,2,0.2000,5458.84,13402.83,179117.67,179117.67,35823.54,179117.67
73,0.001000,109,73,1,1,0,0,7,2,0.2000,135.38,393.28,23029.41,23029.41,4605.88,23029.41
73,0.001000,109,73,1,1,0,0,8,2,0.2000,1727.72,4403.10,79323.54,79323.54,15864.71,79323.54
73,0.001000,109,73,1,1,0,0,9,2,0.2000,4097.94,9593.51,107470.60,107470.60,21494.12,107470.60
73,0.001000,109,73,1,1,0,0,10,2,0.2000,307.96,780.49,110029.42,110029.42,22005.88,110029.42
77,0.001000,115,77,1,1,0,0,1,1,0.0000,3362.12,0.00,56294.12,56294.12,56294.12,56294.12
77,0.001000,115,77,1,1,0,0,1,2,0.6000,4383.07,6425.67,56294.12,56294.12,33776.48,56294.12
77,0.001000,115,77,1,1,0,0,2,1,0.0000,12073.05,0.00,202147.09,202147.08,202147.08,202147.08
77,0.001000,115,77,1,1,0,0,2,2,0.6000,25373.65,30407.00,202147.09,202147.08,121288.23,202147.08
77,0.001000,115,77,1,1,0,0,3,1,0.0000,2445.18,0.00,40941.18,40941.18,40941.18,40941.18
77,0.001000,115,77,1,1,0,0,3,2,0.5000,3807.27,5356.52,40941.18,40941.18,20470.59,40941.18
77,0.001000,115,77,1,1,0,0,4,1,0.0000,458.47,0.00,7676.47,7676.47,7676.47,7676.47
77,0.001000,115,77,1,1,0,0,4,2,0.5000,759.14,1211.40,7676.47,7676.47,3838.24,7676.47
77,0.001000,115,77,1,1,0,0,5,1,0.0000,3820.59,0.00,63970.60,63970.59,63970.59,63970.59
77,0.001000,115,77,1,1,0,0,5,2,0.6000,5906.55,7035.78,63970.60,63970.59,38382.36,63970.59
77,0.001000,115,77,1,1,0,0,6,1,0.0000,10697.64,0.00,179117.67,179117.67,179117.67,179117.67
77,0.001000,115,77,1,1,0,0,6,2,0.6000,17980.66,21760.68,179117.67,179117.67,107470.60,179117.67
77,0.001000,115,77,1,1,0,0,7,1,0.0000,1375.41,0.00,23029.41,23029.41,23029.41,23029.41
77,0.001000,115,77,1,1,0,0,7,2,0.6000,2003.18,2415.75,23029.41,23029.41,13817.65,23029.41
77,0.001000,115,77,1,1,0,0,8,1,0.0000,4737.53,0.00,79323.54,79323.54,79323.54,79323.54
77,0.001000,115,77,1,1,0,0,8,2,0.6000,7450.73,8502.09,79323.54,79323.54,47594.12,79323.54
77,0.001000,115,77,1,1,0,0,9,1,0.0000,6418.59,0.00,107470.61,107470.60,107470.60,107470.60
77,0.001000,115,77,1,1,0,0,9,2,0.6000,11047.92,12882.48,107470.61,107470.60,64482.37,107470.60
77,0.001000,115,77,1,1,0,0,10,1,0.0000,6571.41,0.00,110029.43,110029.42,110029.42,110029.42
77,0.001000,115,77,1,1,0,0,10,2,0.6000,10387.70,11929.54,110029.43,110029.42,66017.66,110029.42
77,0.001000,116,77,1,1,0,0,1,2,0.2000,1017.55,2474.22,56294.12,56294.12,11258.83,56294.12
77,0.001000,116,77,1,1,0,0,2,2,0.1000,2037.82,6444.14,202147.08,202147.08,20214.71,202147.08
77,0.001000,116,77,1,1,0,0,3,2,0.2000,372.49,837.99,40941.18,40941.18,8188.24,40941.18
77,0.001000,116,77,1,1,0,0,4,2,0.2000,84.90,185.84,7676.47,7676.47,1535.29,7676.47
77,0.001000,116,77,1,1,0,0,6,2,0.2000,1389.67,3666.46,179117.67,179117.67,35823.54,179117.67
77,0.001000,116,77,1,1,0,0,7,2,0.2000,450.98,1095.89,23029.41,23029.41,4605.88,23029.41
77,0.001000,116,77,1,1,0,0,8,2,0.2000,1126.75,2590.47,79323.54,79323.54,15864.71,79323.54
77,0.001000,116,77,1,1,0,0,9,2,0.1000,556.75,1760.59,107470.60,107470.60,10747.06,107470.60
77,0.001000,116,77,1,1,0,0,10,2,0.2000,1362.16,2917.06,110029.42,110029.42,22005.88,110029.42
79,0.001000,119,79,1,1,0,0,1,2,0.2000,1530.93,4119.16,56294.12,56294.12,11258.83,56294.12
79,0.001000,119,79,1,1,0,0,2,2,0.2000,8260.73,21487.25,202147.08,202147.08,40429.41,202147.08
79,0.001000,119,79,1,1,0,0,3,2,0.2000,1317.29,3591.99,40941.18,40941.18,8188.24,40941.18
79,0.001000,119,79,1,1,0,0,4,2,0.1000,145.04,458.67,7676.47,7676.47,767.65,7676.47
